content,label
주문하기 누르면 오류가 발생했다고 뜨고.주문이 불가능하네요.결국 할인 포기하고 가게에 직접 전화해서 주문했습니다.무슨 오류인지 모르겠는데 공지도 없고 돈내고 할인 받으려고 패스도 가입했는데.싫망스러운 모습이네요.주변 지린들한테 패스하라고 권유한게 뷰끄러워 집니다.,0
"핸드폰 초기화 하고 다시 요기요앱을 사용하는데. 1초 결제를 이용하려고 하면 카드등록 후 사용하라고 하고 카드 등록하려고하면 이미 가입된 사용자라고 하고 이거 어쩌자는겁니까? 앱을 3번이나 삭제했다가 다시 시도 해도 똑같고, 회원탈퇴했다가 다른 이메일계정으로 재가입 후 시도해도 똑같고. 다른 카드 등록도 안되고, 현재? 등록되었다고 나오는 카드정보 삭제도 안되고.",0
"Vip할인쿠폰 있는데 다른쿠폰도 못쓰게 다음달 적립되는 사기쿠폰 뿌리는 요기요! 진짜 교묘하게 쿠폰속임수 쓰네. 주문2회차 포인트50%적립,3회차40%적립 해준다고 12월달부터 쿠폰광고에 오늘의할인상점 바로클릭하게 막 띄우더니, 1월에 써볼까해서 할인적용되는 가게 바로가기 찾아도 없네?버튼을 없애는 이런 요기요같은ㅋ걍 되겟지 싶어서 12월에 눈팅햇던 가게에 계속 주문 했는데, 쿠폰에 낚였음. ㅡ포인트는 개뿔ㅎ남은 금액권 다 쓰면 다시는 안써!",0
점점 업체가 줄어듬. 배달료 추가금액 지불하는데가 점점 늘어남ㅡ 다른 배달*앱에 등록된 똑같은 업체에서는 할인쿠폰 뿌리고 메뉴종류까지도 차이나게 더 많음. 가끔 들어와서 봐도 다른 앱에서 주문하는게 이득임. 시킬데가 없는 요기요. 돈 밝히다가 매장 다 잃고 망할꼴,0
이런거 리뷰 정말 안쓰는데. 괜히 배민이나 쿠팡이츠에 밀리는게 아니군요. 서버자체가 너무 불안정한거 아닙니까. 거의 10분당 한번꼴로 서버 접속 오류가 뜨고 매장 오픈시간이 지나도 아직 오픈중이라고 뜨기도하구요. 배민이나 쿠팡이츠보다 할인 이벤트 등이 좋고 다른 결제 서비스도 더 좋은것 같긴합니다만. 기본적인 것들은 개선을 꼭 하셔야할 것 같군요.,0
익스프레스 왜 있는거에요? 일반 주문하고의 차이가 뭔가요? 실시간으로 라이더가 내 음식가지고 여기저기조기거기 돌아다니는거 보면서 빡치라고 있는건가요? 아무리 그래도 5군데 돌아다니고 오는건 좀 심하지 않나요? 라이더가 배달 한사이클에 수령하는 개수엔 제한이 없나봐요? 음식도 식고 패스까지 구독했던 제 마음도 식는거 같네요.,0
"실속배달을 시켰는데, 배달원 실수로 배달이 잘못 감. 버거를 받지도 않았는데 리뷰 써달라고 알림 와서 문 열어서 나가봤는데도, 문 앞에 뭐가 없음. 혹시나싶어 공동현관 가봤는데도 없음. 요기요에 연락해서 얘기를 들어보니, 가게에서 따로 배달대행을 쓰는 게 아니고 개인이 가는건데 여기서 실수가 났다고 함. (어쨌든 가게 잘못은 아니라고 함.) 환불처리 OR 재조리, 재배달 중 원하는 걸 묻길래 재조리 재배달을 택했는데 배달 콜이 또 안 잡힌다고 어떻게 하실건지 또 연락옴. 난.수제버거가 그저 먹고싶었을뿐인데. 안절부절한 목소리시길래 리뷰 안 쓸거라고 했고 어차피 다 만든 거 보내달라고 함. 어쨌든 1시 10분에 주문한 버거 3시쯤에 먹었다.ㅎ.늦게 받아서 좀 식었더라구요. 실속배달 가게배달보다 짧게 썼던데 절대 아닙니다. 개인 라이더가 배달하는거구요, 이렇게 배달 실수하면 복잡해집니다. 웬만하면 안전하게 가게배달 하세요",0
이벤트때마다 고객우롱도모잘라 전화는물론 상담톡은 자동메시지만 남발하는데 왜있는지도모르겠고요 실수로리뷰수정하려고 수정인줄알고 삭제로잘못눌렀는데 그것도리뷰재작성은절대안된다는데 이유가대체뭔지; 진짜최악이고 별한개도아까움 다른어플쓰세요ㅡ,0
티몬에서 구매후 선물함에 등록 완료까지했음에도 불구하고 판매자가 삭제할수는 있는 권한을 줘서 삭제당하게 만들었습니다 이런앱은 망해야돼요. 댓글보고 한마디 더 합니다 베민같은 경우 이렇게 권한을 줘서 타업체가 삭제못하게끔 했구요 중소업체중 고객과의 약속을 지키기위해 정산안되는거 알면서 최근 배송까지 한 돈가스업체도 있습니다.부끄러운 줄 아세요.0점을 줄 수 없는게 한스러워요.,0
업뎃 이전이 나았어요. 귀여워 지면 뭐해요. 가게에 대한 정보가 한번에 안 보이는데. 가게 클릭하면 거리가 얼마나 되는지도 안 보이고. 전에는 리뷰 한번에 볼수 있었는데 이젠 메뉴마다 들어가서 봐야하고. 불편합니다.,0
현재 위치로 주소찾기 버그있어요. 제가 현재위치로 주소찾기하고 배달을 시켰는데 다른데로 배달을 했었어요. 그래서 다시봤는데 주소가 다르게 나와있었고요. 여러분들도 현재위치로 주소찾기하실때 한번더 확인하고 저처럼되지마세요. 다행히 옆건물이라 찾았는데. 멀리있었으면.,0
참나 이런 개같은 경우가 있나. 주문 45분 정도 걸린다. 1시간이 지나가도록 안와서 매장 전화했더니 조리한지 20분이 지났는데 기사가 안온단다. 참고로 면도 있다. 취소요청.챗봇.참나 매장 사장님도 취소동의.한참뒤에 보니 음식출발 매장에 전화했더니. 사장님이 가져가지 말라고 했는데. 기사가 회사방침이라고 가져갔다고. 지도를 추적해 보니 바로 오는 것도 아니고 다른데 두 곳을 들렸다 온다. 어이상실. 도착해서 가져가라 했더니 기사가 버팅긴다. 자기는 못 가져간다고. 문앞에 놓고 가버림. 열받아서 챗봇!에 소비자보호원에 고발한다고 썻다. 조금뒤에 기사가 와서 다시 가져감. 아침에 보니 취소가 안됐다. 챗봇!에 문의했더니 매장이 문을 안 열어서 매장 오픈뒤에 확인이라고 뜬다. 소비자 여러분~챗봇만 쓰는 곳은 절대 쓰지 맙시다!,0
한번은 주문 수락 안해서 30분 뒤에 취소 한번은 70분 잡더니 60분 다되서 배달 기사 안잡힌다고 일방적은 취소 두 가게 다른집 70분 잡았어도 배달기사 안잡히고 취소해야 될 거 같으면 일찍 말해줘야지 결정적으로 저런 소비자 불편에 대한 보상은 전혀 없음 업무처리에 대한 롤이 안잡혀서 절때 배민 따라잡을 수 없을거라 생각함,0
"다른어플과 배달비 비교 꼭해보세요 적어도 제 기준엔 자주시키는 프렌차이즈마저 등록이 안되있고 심지어 배달비가 평균 2000원 더들어갑니다 슈퍼클럽 뭐다해서 가입했는데 결국 가입비와 배달비제외하면 1달내로 10번을시켜야 100원 아끼는 아이러니한 상황이오네요 솔직히 사기당한기분입니다. 모든분이 저같은 상황은 아니겠지만 자주시키는곳 업체가등록되있는지, 배달비차이가 얼마나 나는지 확인하시고 합리적인 선택하시기 바랍니다",0
웬만한 가게들은 15000원이상 주문이면 무료배달이다. 그런데 요기요패스도 15000원 이상무료배달이면 어떤 메리트가 있는거지? 그 이상이어야 혜택이 해당되는 가게도 몇군데 없는데? 이번달 끝나면 더이상 구독은 안할것 같네요. 메모 기능이나 차단 기능도 없어서 맛없었던 가게에 모르고 시켰다가. 짜증. 저장하지 않은 가게에 주문할때마다 내가 옛날에 썼던 리뷰부터 찾아본뒤에 주문해야하는 번거로움.,0
환장하겠네요. 다른분들보시라고 다시 고쳐쓰겠습니다. 일단 서버상태 개판이구요. 무슨 서버를 감자로 만들었는지 5분마다 터지네요. 그상태로 주문은 접수도 안되면서 돈만 빠져나가서는 주문취소 했더니 다시 돌아오지도 않습니다. 이 어플 쓰지마시고 배달통이나 배민쓰세요.,0
"맨날 첫주문 만원할인 이딴 광고 보고 들어가면 그냥 어플 설치하라고만 뜨는데 이것도 역시나네요. 자동으로 뜨게 하던가, 아님 쿠폰검색함에 찾기쉽게라도 하던가, 굳이 설치해서 들어가도 그 어디에 뒤져도 쿠폰을 찾을수가 없음. 이런 낚시광고 땜에 시간만 버리고 진짜 짜증납니다.",0
쿠폰있길래 신나서 일초결제 주문 완료했더니 배달 예정시간 지났는데도 안오길래 전화해봤더니 매장에서는 주문한 건이 없다네요 뭔가 오류가 있던건지 뭔지 배달완료까지 떴더라구요 황당해서 요기요 고객센터 전화했더니 바로 연결도 안되고 . 나중에 알아봐 주신다고 했는데 바빠서 그런건지 환불처리만 해주시고 땡이네요 앱 문제인지 매장문제인지 모르겠지만 지금 주문한지 두시간 넘었는데 배고파서 만두 튀기고 있습니다 앞으로도 이럴까봐 이용 어려울거 같아요,0
저희의 위치를 확인하고 주문을 넣었는데 여기 지역 사람이 아닌지라 어떤 점이 배달하는지 몰랐고 주문을 시키고 기다리다 배달을 하던 도중에 서로 위치가 다르다는 걸 알게됐고 주문 내역을 다시 확인해보니 저희가 설정하지도 않은 위치에 배달이 되고 있다는 걸 알게됐습니다. 일단 음식이 만들어졌기에 돈을 지불해야했고 억울함을 호소하고자 글을 씁니다.,0
도대체 익스프레스는 왜 있고 익스프레스 할인쿠폰은 왜 매번 발급하나요? 어플사용 낚시질인가요? 10번 주문 10번다 30분을 넘게 대기타다 주문취소하고 가게에 문의하니 기사배정이 안되서 그렇다는데 10번다 안될정도면 인력을 늘리던가 대기시간에 고객에게 이래서 배달지연이다 공지를 해야 안기다리고 다른주문 할꺼아닙니까 괜히 엄한 가게에 전화해서 설명들었습니다 그리고 영업 안하는가게 왜이리 많습니까 주문해놓고 한참 기다리다 주문취소해서 알아보니 영업중단한 가게랍니다 편의점 마트배달 있어서 깔았는데 진짜 빡쳐서 사용안할랍니다,0
배달료까지 포함해서 수수료를 뜯어갑니다. 본사 할인 있을때 매장 할인 10% 추가로 할인 넣어주면 매장꺼 우선 할인한후에 본사할인액 적용. 이게 말이 된다고 생각 하시나요? 선입선출에 의해서도 나중에 적용 하는게 맞는거지. 메뉴 하나 변경하려 해도 일주일이나 걸리고. 어플때문에 매장들 너무나 힘든데 생각좀 하시면서 운영 하셨으면.,0
배민만 이용하다가 요기요 깔았는데 왜이렇게 불편한건지. 서버관련으로 접속안된다고만 10분이상 뜸. 배민이용할때는 한번도 경험하지못한 불편함. 요기요한번 이용해보려고 했는데 계속해서 접속도 안되는데 타앱이랑 무슨 비교를 할수 있겠습니까.새로운 진입시도조차 못해보는데 . 다시 배민으로 갑니다.,0
쿠폰을 줘도 요기패스랑 중복해서 사용 불가한게 많고 특히 최근에 가장 불쾌한경험은 리서치팀 설문조사 입니다. 실컷 몇번 주문하느냐 최소금액 최대금액 얼마냐 구체적으로 기재하게 해서 앱 열어 성실하게 해줬는데 갑자기 계정을 공유하느냐 질문에 아니요 누르니 참여대상자 아니라고 바로 끝내버리고 황당해서 카톡 리서치팀에 문의하니 죄송하다 개선하겠다 목적은 말못한다 하고 그냥 끝내버리네요. 리서치팀 부터 다시 교육시키셔야 할거 같습니다.,0
어느순간 잘 쓰던 아이디가 로그아웃되고 로그인이 안돼서 문의했더니 오류가 났다며 다시 로그인 해보라하셔서 했더니 또 안되더라구요?앱 지웠다가 다시 깔아서 비밀번호 바꿔서 로그인하려고해도 계속 오류가 발생했다며 다시 시도하라네요. 당최 쓸 수가 없어요 앱을,0
솔직히 저도 첫주문 7천원할인 쓴다고 깔았는데 결국 막혔습니다 기억은 안나지만 절차도 까다로울 뿐더러 쿠폰 사용도 막고 주문도 갑자기 중단됐는데 그사이 사용한걸로 쳐서 화가난 거 같아요 제안이 있다면 첫주문 7천원 할인으로 시도하다 데인 사람들이 많은 만큼 기간을 정해서 7천원 할인 이렇게 하면 데인사람들도 다시 요기요를 돌아보고 다운받지 않을까 싶습니다 광고가 매일 '첫주문'7천원 할인이라고 하는데 기존회원한텐 너무 짠 거 같아요 첫주문 할인도 못 받아서 서러운데 다른사람들한테 또 사기치는 거 같아 기분나쁘네요,0
이런평가 나쁜후기 처음남겨보는데 요기패스까지 가입해서 이용해보려고 하는데 타어플비해서 업체가작은건 그렇다치고 익스프레스는 주문자체가 거의안됨 이틀동안 세번이나 주문이안되서 못먹음 소화할능력도없으면서 쿠폰뿌리고 유료가입 으로 돈버는거 노이해 편하게 이용하려고 어플쓰는데 언제수락하나 보다가 이십분이고 기다리다가 밥시간다되서 결국취소하고진짜 불편하고 별로임,0
익스프레스라지만 배달가격은 한집배달과 같고 배달은 알뜰배달과 같으니 가격도 속도도 모든면에서 장점이 없어요.그러니 상반기에 고객이 제일 많이 빠질수밖에요. 해결책이 눈에보이는데 왜 바뀌지않는지 신기하네요. 배달료가 같다면 당연히 한집을 선호하지않을까요? 여러집들릴거면 알뜰처럼 가격을 낮추던지 가격을 유지할거면 한집만하던지 해야할텐데 근데 아무리 말해도 절대 안바뀌겠지요 ㅎ 중요한건 AI가 아닌데 고객욕구를 잘 모르는듯.아니면 요기요는 배달앱이 아니라 AI만드는 회사인가요?,0
최악의 어플이네요 고객센터도 다 자동응답이고 타 어플과 비교할때 업무처리속도나 대처방안도 최악입니다. 주문 취소도 이렇게 복잡하게 진행되는지 몰랐네요. 어플 바로 삭제했고 두번 다시 사용할 일 없을 거 같네요. 기다리는 거 좋아하시는 분들만 사용하세요.,0
엥? 요기요만의 장점인 메뉴 검색(가게들이 나오는 게 아닌 오로지 메뉴만 나오는)이 사라졌네요? 왜죠? 메뉴 리뷰 많은 순으로 보고 주문하곤 했는데.; 그 차별화가 사라졌네요.; 그 메뉴를 잘하는 가게를 찾고 싶은데 하. 검색하기 싫어진다. 언제 하나하나 메뉴 리뷰 많은 곳을 가게마다 들어가서 찾누.?,0
익스프레스 라고 시켰는데 1시간이 지났는데 안오길래 전화해봤는데 5분전에 출발했대서 10분더 기다렸는데 안와서 전화하니 우리쪽 번호나 정보는 안떠서 어딘지 몰라서 출발한 다른 배달로 보고 출발했다 한거였고 카톡은 와있었는데 그걸 확인 못하면 취소 됐는줄도 모르는 아주 불편한 시스템이네요 적어도 전화같은 확실한 수단으로 취소여부를 알려줘야 할것같습니다 25분 이 배달시간 맞추려고 배달이 25분 넘을것 같으면 자동취소가 되는것 같은데 (업체서 취소한게 아니고 자동취소가 된다 하더라고요) 진짜 제시간에 배달되는 거리에 배달기사까지 운좋게 배정이나 됐을때나 일찍 배달되서 좋은거지 정말 불편하고 최악인 시스템이네요 좀 시스템적인 수정이 필요할것 같습니다 제 점수는 1점 입니다,0
"배달앱이 배달시스템 관리가 안되는것같습니다. 18시 주문, 예상도착시간 19시, 19시에 도착하지 않아서 가게 및 고객센터 문의, 가게는 전화도 안받고 고객센터는 가게에 직접확인하여 20시 까지 도착할거라고 알림톡만 보냄 20시 다시 재확인요청, 사실 가게사장님 실수로 주문 누락됨 2시간 날림 요기요는 그냥 시스템이 전반적으로 문제있는 것 같습니다. 이 문제 말고도 가게에서 이물질 나와서 이물질 나왔다고 리뷰 올렸더니 블라인드 처리하고 미동의 시 게시글 삭제한다는 걸 톡으로 보내더니 버튼누르면 게시글 삭제에 동의한다는 UI구성으로 인식돼서 안눌렀다가 나중에 리뷰삭제된거보고 버튼을 눌러야만 리뷰 삭제 되지 않는다는 걸 깨달음 고객을 생각하지 않는 서비스라는게 가장 잘 어울린다고 보여집니다.",0
제가 요기요를 오랫동안 사용했는데요. 어제부터 주문내역이나 리뷰작성이 에러가 났는지 안되서 혹시 몰라 제거하고 다시 설치하고 로그인을 했는데 로그인도 안되네요. 기계상의 문제인것같은데 고쳐주시기 바랍니다.,0
점점 혜택이 별로예요.ㅜ 업체들도 배민보다 요기요를 더 많이 싫어해서 주문해도 거부 많이 당하구요. 들어보니 배민보다 수수료가 비싸다고 입모아서 얘기들하네요. 그와중에 구매하는 소비자의 꿀혜택까지 사라져가고.ㅎ 점점 매력이 없어집니다. 개선이 필요해보여요.,0
주문하고 사정이 생겨 배달 취소하려고 음식점에 전화 했는데 요기요 고객센터로 전화해 환불하래서 전화했는데 전에도 안받더니 이번에도 몇번이고 안받네요. 고객센터 직원을 더 늘리던지 이게 말이 된 시스템 입니까? 정말 기분나쁘네요. 개선 해달라는 소리가 빗발쳐도 끄떡도 안하니 이거 봐도 그대로겠지만 적어도 이거 보고 사람들이 이 어플 안썼음 하네요. 그리고 배달료도 정말 말이안돼요; 1~2천원이 땅파면 나옵니까,0
1년넘게 이용해보고 작성한 평가. 한번 작성한 후기는 수정할수 없어 불편해요. 삭제하지않는이상 수정불가능한게 넘 불편. 그리고 슈퍼클럽 해지하면 원래 이용기간까지 끝까지 혜택있다고 하지만 이게 더 불편. 혜택 다쓰고 이용기간남으면 무슨 소용?! 차이할인쿠폰주고 차이결제 약 3주간 안되면 할인쿠폰 준 의미가 뭐임?! 시스템오류 복구 속도 및 대응느려 이용에 불편함. 익스프레스면 25분안에 배달된다고광고하는데 45분이상걸리고 거기에 대한 배상 및 보상서비스는 왜 없을까요? 고객들이 불편한 점 개선하셔서 더 사랑받은 요기요가 되시길 바랍니다,0
업데이트로 인해 ui가 눈에 안들어옴 이뻐보이게 한답시고 ui변경한 것 같은데 글자가 둥둥 떠있는 느낌이라 잘 안 읽히고 앱 쓰다보면 어지럽기까지함 미적으로는 어떨지 모르겠으나 실용적인 면에서는 최악의 ui 다시 디자인하거나 최소한 이전 버전으로 되돌리길,0
앱평가 잘 안하는데 1개도 아까워서 줌 왜 배민이나 쿠팡이츠에 비해 광고도 많이하는데 망하고있는지 너무 알게씀 주문만하지 주문사고 가맹점으로만 미루고 상담연결 최대한 복집하게 만들어놈 주문문제 생겼는데 가게로 전화연결하라고만 가이드되고 가게전화도 정확하지아늠 주문사고 생기면 주구장창 기다리는 수밖에 없음,0
소셜로그인 탈퇴해도 들어가면 계속 다시 와서 환영한다 이러고 있고 이럴거면 탈퇴기능을 왜 만들었는지 ㅋ; 네이버 아이디가 하나만 만들 수 있는 것도 아닌데 계~속 탈퇴한 계정으로만 로그인되고 소셜간편로그인 좀 다 없앴으면 좋겠네 어떻게 아이디 칠 수 있는 창이 하나도 안 나오냐 대체적으로라도 나와야지; 탈퇴 안 하면 이미 가입돼있다고 구독 못하게 만들어놓고 뭐하는? 구독할 때 본인인증을 하게 만드니까 이런듯 카드등록했으면 본인인증 충분히 한 거 아닌가 번거롭고 구독도 안 되고 믿음도 안 가고,0
오늘만 쓸 수 있는 쿠폰 주더니 오늘은 로그인이 안 될 모양이네요. 인증 다받고 들어가서 다시 인증을 받으라지늘 안나 인증이 안된다는 이유도 한번도 본적없는 어처구니 없는 이유고~ 너무 쎈 이벤트를 걸고 돈아까워 꼼수쓰는듯~오늘 안으로는 주문 못할것같아 설치 취소합니다~,0
왠만해선 리뷰 잘 안다는데 이번에 업데이트는 제작사가 실사용을 안하나봐요. 편의성 ui 등등 돈을 허공에 뿌리면서 사용자들의 불편함만 늘어나고 조금 더 귀여워진거는 저는 잘 모르겠지만 당장 어플을 사용하는데에 있어서는 조금 더 불편해지는 사용감을 체험하고 있네요. 이로써 다른 어플을 찾게 만드는 동기가 되었어요. 추가로 어플의 실사용 연령대는 모르겠지만 나이가 있으신분들에게는 어플이 아예 다른어플이라고 할정도로 쓰레기같은 사용감이 되었네요.,0
한달전까진 잘만되던 편의점/마트 주문이 지금은 이마트24던지 홈플러스익스프레스라던지 주문만 하면 1분이내네 주문취소가 되는 현상이 최근 한달내내 발생하고 있는데 이걸 고쳐줄 생각도 안하고 매장에 전화하면 자기들이 못고치고 다른 손님들은 다 잘만 이용한다고 하고 요기요에 상담톡을 하면 건의해본다고만 하고 도대체 언제 고쳐줄겁니까?,0
"굳이 '가게주문'이란 선택지를 넣어놓고, 정말 가게가 직접 배달을 하는지 마는지 관리가 안됩니다. 가게주문 시키면, 중간에 음식이 사라지든 말든 어떻게 연락해서 확인할 방법이 없습니다. 넋놓고 한시간 넘게 기다리다가 겨우 받았는데, 어떻게든 받기는 했다는 사실에 감사해야할지도 모르겠네요 ㅋ",0
거지같음.쓰지도 못하는 첫가입쿠폰 은 왜 주는건지 사람 약올리는것도 아니고.첫쿠폰적용해서 결제 하면 할인시간대 아니라고 에러뜨면서 자동취소 하다하다 안되서 고객센터 통회하면 자동응답만 챗봇하라고 해서 하면 해당카테고리 없음.겨우.응답상담사 통화 자기관할 아니라고.다시 챗봇 하라함.무한반복 질의응답 걍 포기하고 쿠폰없이 주문.다른날 다시 쿠폰적용할려고 하니 첫주문에서만 쿠폰가능이라고 적용안됨.사람 약올리는것도 아니고.개 거지같은.,0
음식을 빠르게 먹고 싶어 익스프레스로 시켰는데 식당쪽에는 27~31분 걸린다고 나와있는데 실제로는 주문한지 1시간20분 음식을 기사가 수령해서 배달완료까지 1시간이 넘게 걸리네요 ㅡ 기사에게 왜 이렇게 늦게오냐고 하니 요기요에서 다른곳의 음식도 수령하게끔 나온다고 하네요 이렇게 늦게 올꺼면 익스프레스를 왜 만들었는지.,0
주문하면 받아놓고 30분넘게 기다리게하곤 쥐소? 장난하삼?다른곳 주문했더만 거기도 안되네 산호동이 촌구석도아니고 더러워서 못시켜먹겠네요 주문하고 현금계산하고 음식 하나빠져서 리뷰에 영수증접수번호까지 찍어서 음식빠졌다했는데 돈먹튀하고 온라인결제를 왜하는줄아시나요? 구구절절 말로 따지기싫어서 리뷰로 존글 불만글도 씁니다 구주소로 잘못표기되있었는지 두번이나 주문한집에 재주문했는데 지들이 잘못찾아놓고 장난전화하지마라 그러고 계정정지시켰네요 안그래도 탈퇴했습니다 고객불만 여러번 기제했는데 개무시하는 운영쪽도 문제가 있어보이네요ㅎ,0
익스프레스 관리 좀 하세요. 익스프레스라고 이름붙여놓고 정작 배달기사들 한번에 여러탕 뛰는거 똑같잖아요. 가는길에 들르는거면 그려려니해도 하나 픽업하고 반대방향 가서 또 픽업하고 ㅋ. 일반배달보다도 몇배는 더 느릴 때도 있는데 생색은 왜 내는지 모르겠네요.,0
배달시켜 1시간이상 기다리다.다시 앱을보니.취소.황당 개황당.고객센터 문의하니 본인들은 카톡 알림 이상 없다.확인 안되는 주문고객의 문제.이거 뭔 개소리임.확인 절차까지 1시간30분.나의 시간은 완젼 개시간임. 차라리 음식점 검색해서 직배달이 더 나을듯. 별1개도 안하고 싶은데 그럼 게시가 안됨.,0
주문하고 1시간이 지났더니 갑자기 취소가 됬어요. 라이더가 없다고.식당에 전화를 해봤더니 식당 측에서는 잘 모르는 일이고 본사의 고객 센터에서 전화가 올거라고 했는데 20분이 지나서 직접 전화했더니 자신들도 그 문제를 알고 건의가 많이 들어온다고 하더라고요.결국 별 말은 못 듣었어요. 1시간동안 굶었는데 허탈했어요. 라이더를 못구하던 뭐던간에 문제가 생기면 미리 연락을 해줘야죠. 실망했습니다.,0
36분 후 배달 예상이었는데 가게에서 15분만에 준비했다는데 기사가 1시간 후에 잡혀서 익스프레스 배달이 1시간 30분이 걸렸습니다. 이것 때문에 소비자랑 가게가 왜 불편함을 겪어야하는지 이해를 못하겠네요. 익스프레스의 뜻을 모르시는 건지 빨리 먹으려고 했는데 일반 배달보다도 오래걸리고 예상 시간보다 3배 늦게 오고 음식이 다 식어서 오는 게 최악이었습니다. 빠르고 맛있게라는 말이랑 전혀 반대인 거 같네요. 다른 분들도 똑같은 평인데 익스프레스는 고치거나 바꿀 생각이 없으신 건지 예상 시간이라도 빨리 잡질 말던가 엉망이네요 그냥,0
"몇주째 앱 내 카드결제가 전혀 안되는데 인지조차 못하고 있는거 같고 수정도 안됨. 고객센터 연락할 곳이 어디인지 찾을수도 없고, 상담원 연결할 수 있는 곳 알수가 없음. 애초에 없어서 일부러 못찾게 숨겨놓은 느낌임. ARS는 계속 누구나 아는 내용 도돌이표고, 카카오톡 상담센터도 그냥 도돌이표임. 주문이 안된다 -> 음식점에 연락해라 이게 안내 내용 끝 ㅋ 카드 결제가 안되는데 항목 자체가 없음 ㅋ 음식점 통해 겨우 상담원 전화했더니 본인들도 모르겠으니 앱 삭제하고 다시 깔아라는데, 다시 깔아봤는데 결제 여전히 안됨. 카드 삭제하고 다시 해보려고 했더니 이젠 시스템 오류라고 카드등록조차 안됨 ㅋ 결국 주문하고 현장결제만 계속 하게 되는데, 이럴꺼면 앱 왜 씀? 솔직히 시스템 오류인척 하고 쿠폰.포인트 유효기간 끝날때까지 일부러 막아놓은 것 같음. 요기패스 결제 했으면 당했을듯. 고객센터 없으니 항의할데 찾다가 포기했을테고. 이거때문에 낭비한 시간이 얼마인지. 다신 안쓴다",0
정말 잘사용하다가 5월5일 어린이날 주문중 쿠폰적용이 안되길래 확인해보니 계정에 폰정보라 날라간건지 내부규정이 바뀐건지 적용이 안되서(슈퍼클럽은 적용됨) 새로본인인증해도 안되고 해서 고객센터도 엉뚱한소리만 (A4 에 있는내용만 읽는건가 아니면 일부러 더 화나게 해서 알아서 탈퇴하게 만드는건지) 결국탈되함 기존사용자를 위해서라도 개선이 될수 있으면 좋겠네요,0
분명 그전에 리뷰를 작성했었는데 왜 없어졌는지는 모르겠지만 다시 남깁니다. 문제가 났는데 아무데서도 책임을 안 지려는 모습 정말 인상적이네요. 하루 반나절 동안 해결책이 없다 겨우 문자로 해결방안이 없다는 말만 하면 끝인가요? 전화통화도 안되고 기분은 기분대로 나빠지고 시간은 시간대로 낭비하고 이런식으로 하면 지쳐서 나가떨어질때까지 기다리는 걸로밖에 안 보이네요. 소비자고발센터에 고발하라는 건가요 뭔가요? 댓글 지워도 다시 쓸거니까 지우실 필요도 없습니다. 처리방식 정말 마음에 안드네요. 별점 1점도 아깝습니다. 다신 여기서 시킬 일도 없고요.,0
"얼마전까지는 배민에 비해 등록매장 수는 적지만, 할인쿠폰 등 혜택이 꽤나 있어 패스까지 결제하면서 이용해왔습니다. 하지만 요즘은 장난질이 너무 심해요. 1. 런치타임 룰렛 안먹을때도 심심해서 돌려보는데 몇달째 7% 고정 ㅋ 확률조작 당연히 어느정도 할 수 있지만 10%도 유도리있게 나오게 해야 하는거 아닌가? 높은 할인율 그렇게 주기 싫으면 룰렛 돌리게 하지말고 그냥 7%만 뿌리세요 ㅋ 2. 쿠폰들 죄다 최소주문 15000원 이상 사용가능에 1000원 2000원 제한적용 3. 요기패스에 쿠폰 중복적용 불가능으로 바뀜(최근) 4. 등급별 쿠폰도 삭제 5. 3000원, 4000원씩 할인 이벤트 운영하던것도 추가 쿠폰 적용 못하게 2000원, 3000원 + 7% 쿠폰 ㅋ 그 쿠폰도 최대 1000원 적용 ㅋ 사람들이 배민 두고 요기요 쓰는 이유가 할인율, 요기패스 등 결국 더 싼거 보고 하는데 이런식으로 하니까 오히려 불쾌합니다. 이젠 요기요는 이용하지 않을 것 같네요.",0
1.분명 배달 가능으로 잡혀서 주문했는데 거리 멀다고 주문 취소해달라고 자주 전화옴. 한 두번도 아니라서 시스템 진짜 구림. 2.고지되어 있는 배달 시간과 자주 일치하지 않음. 1~20분 더 늦으면 양반이고 지 멋대로임. 3.무슨 시스템으로 분류하는지 모르겠는데 한식 메뉴에서 피자집이나 치킨집도 나옴 ㅎ. 비스무리한 걸 팔기만 하면 다 잡아주는듯. 메뉴를 막 쪼개놨는데 그닥 의미도 없고 효과도 없음. 4.어차피 이용할 거 이용하는데 이용기간이 길어질 수록 기분 나쁜 일이 생기고 불만이 생기는 게 흠임.,0
"불친절하고 불편한 어플.배달이 2시간넘게 지연이라 음식점으로 확인해 보니 등록된 안심번호로 음식점에서 전화했을때, 제가 아닌 다른 여성분이 받았다. 해서 식당 사장님께서 요기요 고객센터로 전화하니 개인정보라 음식점에는 알려줄수 없다는 답변을 받고 난감해 하고 있었다고 하네요. 주문내역에 등록된 번호도 맞는데.말이죠 결국 등록된 안심번호 전산 매칭이 잘못된 오류인거죠.시스템문제.요기요에서는 음식점 사장님께 내용 전달 받았음 에도 저에게 연락을 하지 않은거죠.화가나네요 어플 다신 사용 안합니다. 배민 쓰려구요",0
